02/09/2017,1486598400,22865377988
02/10/2017,1486684800,22403621823
02/11/2017,1486771200,22195555854
02/12/2017,1486857600,22626108892
2/13/2017,1486944000,23210412106
2/14/2017,1487030400,22818886821
2/15/2017,1487116800,31915437681
2/16/2017,1487203200,22602328224
2/17/2017,1487289600,22533195533
2/18/2017,1487376000,23057941420
2/19/2017,1487462400,22391656238
2/20/2017,1487548800,22466228953
2/21/2017,1487635200,22569187220
2/22/2017,1487721600,22844411723
2/23/2017,1487808000,22741575515
2/24/2017,1487894400,22755690878
2/25/2017,1487980800,22580332911
2/26/2017,1488067200,22771424431
2/27/2017,1488153600,23193818563
2/28/2017,1488240000,23580755304
03/01/2017,1488326400,27402631555
03/02/2017,1488412800,23609865289
03/03/2017,1488499200,23008036079
03/04/2017,1488585600,22752613012
03/05/2017,1488672000,22459193729
03/06/2017,1488758400,22683379793
03/07/2017,1488844800,22439900327
03/08/2017,1488931200,22717981194
03/09/2017,1489017600,22460423289
03/10/2017,1489104000,25715550291
03/11/2017,1489190400,22822227019
03/12/2017,1489276800,22944292835
3/13/2017,1489363200,23503094188
3/14/2017,1489449600,22958465248
3/15/2017,1489536000,22877843867
3/16/2017,1489622400,23318234775
3/17/2017,1489708800,27329559604
3/18/2017,1489795200,22588280322
3/19/2017,1489881600,22676654708
3/20/2017,1489968000,22485861954
3/21/2017,1490054400,22401666063
3/22/2017,1490140800,22752454613
3/23/2017,1490227200,22541771175
3/24/2017,1490313600,27441833681
3/25/2017,1490400000,23012529660
3/26/2017,1490486400,22249849693
3/27/2017,1490572800,22247794560
3/28/2017,1490659200,22247087954
3/29/2017,1490745600,22264312196
3/30/2017,1490832000,22337722011
3/31/2017,1490918400,22421222086
04/01/2017,1491004800,22145659410
04/02/2017,1491091200,22176202916
04/03/2017,1491177600,22176569227
04/04/2017,1491264000,22335006404
04/05/2017,1491350400,22438228964
04/06/2017,1491436800,22774967565
04/07/2017,1491523200,22133175527
04/08/2017,1491609600,22134943280
04/09/2017,1491696000,21963656913
04/10/2017,1491782400,22330645586
04/11/2017,1491868800,22007626117
04/12/2017,1491955200,23067711028
4/13/2017,1492041600,22310955741
4/14/2017,1492128000,22257379067
4/15/2017,1492214400,22240477959
4/16/2017,1492300800,22100218538
4/17/2017,1492387200,22255010723
4/18/2017,1492473600,22747420158
4/19/2017,1492560000,22626922333
4/20/2017,1492646400,22480105997
4/21/2017,1492732800,22819358782
4/22/2017,1492819200,22631052480
4/23/2017,1492905600,21898039096
4/24/2017,1492992000,22992421400
4/25/2017,1493078400,21734015245
4/26/2017,1493164800,22048839796
4/27/2017,1493251200,22377947330
4/28/2017,1493337600,22130700584
4/29/2017,1493424000,22799209590
4/30/2017,1493510400,22541845100
05/01/2017,1493596800,22989649815
05/02/2017,1493683200,22975461233
05/03/2017,1493769600,22182605256
05/04/2017,1493856000,22523480694
05/05/2017,1493942400,22905913235
05/06/2017,1494028800,22254507120
05/07/2017,1494115200,22863576069
05/08/2017,1494201600,22304778708
05/09/2017,1494288000,22419891708
05/10/2017,1494374400,22141501610
05/11/2017,1494460800,22276386524
05/12/2017,1494547200,22224260597
5/13/2017,1494633600,22176736929
5/14/2017,1494720000,22054420864
5/15/2017,1494806400,22225479222
5/16/2017,1494892800,22338079736
5/17/2017,1494979200,26658490658
5/18/2017,1495065600,22641931556
5/19/2017,1495152000,22510140833
5/20/2017,1495238400,22578527232
5/21/2017,1495324800,22366670221
5/22/2017,1495411200,22950916506
5/23/2017,1495497600,22876914693
5/24/2017,1495584000,23511877462
5/25/2017,1495670400,22627478169
5/26/2017,1495756800,22767260891
5/27/2017,1495843200,22312210827
5/28/2017,1495929600,21916364414
5/29/2017,1496016000,22429141176
5/30/2017,1496102400,24758885831
5/31/2017,1496188800,38210063774
06/01/2017,1496275200,23808562950
06/02/2017,1496361600,22913829909
06/03/2017,1496448000,22677818318
06/04/2017,1496534400,23508783552
06/05/2017,1496620800,22886137204
06/06/2017,1496707200,23539130279
06/07/2017,1496793600,23555770569
